{'Epoch': 1, 'Step': 1, 'Time (ms)': 7826, 'Loss': 0.0554666705429554, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 2, 'Time (ms)': 15, 'Loss': 0.05368538200855255, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 3, 'Time (ms)': 15, 'Loss': 0.053665004670619965, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 4, 'Time (ms)': 15, 'Loss': 0.05369143933057785, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 5, 'Time (ms)': 15, 'Loss': 0.05372993275523186, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 6, 'Time (ms)': 15, 'Loss': 0.05382069945335388, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 7, 'Time (ms)': 15, 'Loss': 0.05428772419691086, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 8, 'Time (ms)': 15, 'Loss': 0.054139643907547, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 9, 'Time (ms)': 15, 'Loss': 0.05607715994119644, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 10, 'Time (ms)': 15, 'Loss': 0.05392324924468994, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 11, 'Time (ms)': 15, 'Loss': 0.05309095233678818, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 12, 'Time (ms)': 15, 'Loss': 0.0538862906396389, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 13, 'Time (ms)': 15, 'Loss': 0.05391114950180054, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 14, 'Time (ms)': 15, 'Loss': 0.05413283407688141, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 15, 'Time (ms)': 15, 'Loss': 0.055711545050144196, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 16, 'Time (ms)': 15, 'Loss': 0.05404398590326309, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 17, 'Time (ms)': 15, 'Loss': 0.05441528558731079, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 18, 'Time (ms)': 15, 'Loss': 0.05357593297958374, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 19, 'Time (ms)': 15, 'Loss': 0.05446774140000343, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 20, 'Time (ms)': 15, 'Loss': 0.05494583398103714, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 21, 'Time (ms)': 14, 'Loss': 0.05383023992180824, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 22, 'Time (ms)': 15, 'Loss': 0.05353143811225891, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 23, 'Time (ms)': 15, 'Loss': 0.05305841565132141, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 24, 'Time (ms)': 15, 'Loss': 0.0544220432639122, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 25, 'Time (ms)': 15, 'Loss': 0.054626867175102234, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 26, 'Time (ms)': 15, 'Loss': 0.054249539971351624, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 27, 'Time (ms)': 15, 'Loss': 0.052600715309381485, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 28, 'Time (ms)': 15, 'Loss': 0.05270391330122948, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 29, 'Time (ms)': 15, 'Loss': 0.055308565497398376, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 30, 'Time (ms)': 15, 'Loss': 0.054004982113838196, 'Learning rate': 0.03}
