{'Epoch': 1, 'Step': 1, 'Time (ms)': 6718, 'Loss': 1.1228562593460083, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 2, 'Time (ms)': 12, 'Loss': 1.1179808378219604, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 3, 'Time (ms)': 10, 'Loss': 1.1234878301620483, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 4, 'Time (ms)': 8, 'Loss': 1.110703945159912, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 5, 'Time (ms)': 9, 'Loss': 1.1013531684875488, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 6, 'Time (ms)': 9, 'Loss': 1.121949553489685, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 7, 'Time (ms)': 8, 'Loss': 1.1244559288024902, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 8, 'Time (ms)': 8, 'Loss': 1.1005196571350098, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 9, 'Time (ms)': 8, 'Loss': 1.1042577028274536, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 10, 'Time (ms)': 8, 'Loss': 1.1181631088256836, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 11, 'Time (ms)': 8, 'Loss': 1.140812873840332, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 12, 'Time (ms)': 8, 'Loss': 1.1181457042694092, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 13, 'Time (ms)': 8, 'Loss': 1.1122713088989258, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 14, 'Time (ms)': 9, 'Loss': 1.0980868339538574, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 15, 'Time (ms)': 9, 'Loss': 1.0989938974380493, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 16, 'Time (ms)': 8, 'Loss': 1.0988818407058716, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 17, 'Time (ms)': 8, 'Loss': 1.0786586999893188, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 18, 'Time (ms)': 8, 'Loss': 1.1040374040603638, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 19, 'Time (ms)': 8, 'Loss': 1.1345587968826294, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 20, 'Time (ms)': 9, 'Loss': 1.1151870489120483, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 21, 'Time (ms)': 8, 'Loss': 1.0881270170211792, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 22, 'Time (ms)': 9, 'Loss': 1.1135084629058838, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 23, 'Time (ms)': 8, 'Loss': 1.11343514919281, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 24, 'Time (ms)': 10, 'Loss': 1.1089946031570435, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 25, 'Time (ms)': 11, 'Loss': 1.125636339187622, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 26, 'Time (ms)': 12, 'Loss': 1.1267811059951782, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 27, 'Time (ms)': 9, 'Loss': 1.0949814319610596, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 28, 'Time (ms)': 8, 'Loss': 1.0901920795440674, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 29, 'Time (ms)': 9, 'Loss': 1.1159946918487549, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 30, 'Time (ms)': 8, 'Loss': 1.1169002056121826, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 31, 'Time (ms)': 8, 'Loss': 1.104046106338501, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 32, 'Time (ms)': 8, 'Loss': 1.1020236015319824, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 33, 'Time (ms)': 8, 'Loss': 1.088250994682312, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 34, 'Time (ms)': 8, 'Loss': 1.1117396354675293, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 35, 'Time (ms)': 8, 'Loss': 1.1085513830184937, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 36, 'Time (ms)': 8, 'Loss': 1.121024489402771, 'Learning rate': 0.001}
{'Epoch': 1, 'Step': 37, 'Time (ms)': 1759, 'Loss': 1.1755903959274292, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 38, 'Time (ms)': 9, 'Loss': 1.1219676733016968, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 39, 'Time (ms)': 8, 'Loss': 1.1064164638519287, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 40, 'Time (ms)': 8, 'Loss': 1.0952725410461426, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 41, 'Time (ms)': 8, 'Loss': 1.0982846021652222, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 42, 'Time (ms)': 8, 'Loss': 1.08985435962677, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 43, 'Time (ms)': 8, 'Loss': 1.0972756147384644, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 44, 'Time (ms)': 9, 'Loss': 1.107841968536377, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 45, 'Time (ms)': 8, 'Loss': 1.1352839469909668, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 46, 'Time (ms)': 9, 'Loss': 1.1144055128097534, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 47, 'Time (ms)': 8, 'Loss': 1.089440941810608, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 48, 'Time (ms)': 8, 'Loss': 1.1020739078521729, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 49, 'Time (ms)': 7, 'Loss': 1.1186522245407104, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 50, 'Time (ms)': 8, 'Loss': 1.1174347400665283, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 51, 'Time (ms)': 8, 'Loss': 1.1047143936157227, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 52, 'Time (ms)': 8, 'Loss': 1.0939218997955322, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 53, 'Time (ms)': 8, 'Loss': 1.1337717771530151, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 54, 'Time (ms)': 8, 'Loss': 1.1083858013153076, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 55, 'Time (ms)': 8, 'Loss': 1.0780129432678223, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 56, 'Time (ms)': 8, 'Loss': 1.1064085960388184, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 57, 'Time (ms)': 8, 'Loss': 1.1123058795928955, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 58, 'Time (ms)': 9, 'Loss': 1.1004055738449097, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 59, 'Time (ms)': 8, 'Loss': 1.0867365598678589, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 60, 'Time (ms)': 8, 'Loss': 1.1007051467895508, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 61, 'Time (ms)': 8, 'Loss': 1.0966956615447998, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 62, 'Time (ms)': 8, 'Loss': 1.1048190593719482, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 63, 'Time (ms)': 8, 'Loss': 1.1100503206253052, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 64, 'Time (ms)': 8, 'Loss': 1.1101112365722656, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 65, 'Time (ms)': 8, 'Loss': 1.0923330783843994, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 66, 'Time (ms)': 9, 'Loss': 1.113114833831787, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 67, 'Time (ms)': 8, 'Loss': 1.0765924453735352, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 68, 'Time (ms)': 9, 'Loss': 1.0818724632263184, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 69, 'Time (ms)': 8, 'Loss': 1.116895318031311, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 70, 'Time (ms)': 8, 'Loss': 1.1007763147354126, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 71, 'Time (ms)': 8, 'Loss': 1.0985867977142334, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 72, 'Time (ms)': 8, 'Loss': 1.0871835947036743, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 73, 'Time (ms)': 8, 'Loss': 1.1161415576934814, 'Learning rate': 0.001}
{'Epoch': 2, 'Step': 74, 'Time (ms)': 7, 'Loss': 1.0337899923324585, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 75, 'Time (ms)': 8, 'Loss': 1.0928196907043457, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 76, 'Time (ms)': 8, 'Loss': 1.090526819229126, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 77, 'Time (ms)': 8, 'Loss': 1.0926754474639893, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 78, 'Time (ms)': 8, 'Loss': 1.1145296096801758, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 79, 'Time (ms)': 8, 'Loss': 1.082657814025879, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 80, 'Time (ms)': 7, 'Loss': 1.0696396827697754, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 81, 'Time (ms)': 8, 'Loss': 1.1216007471084595, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 82, 'Time (ms)': 8, 'Loss': 1.1050913333892822, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 83, 'Time (ms)': 8, 'Loss': 1.1274083852767944, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 84, 'Time (ms)': 8, 'Loss': 1.1029341220855713, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 85, 'Time (ms)': 9, 'Loss': 1.0825425386428833, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 86, 'Time (ms)': 8, 'Loss': 1.075742244720459, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 87, 'Time (ms)': 9, 'Loss': 1.1102606058120728, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 88, 'Time (ms)': 8, 'Loss': 1.1289138793945312, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 89, 'Time (ms)': 8, 'Loss': 1.1152158975601196, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 90, 'Time (ms)': 9, 'Loss': 1.0978456735610962, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 91, 'Time (ms)': 9, 'Loss': 1.0760773420333862, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 92, 'Time (ms)': 8, 'Loss': 1.0834451913833618, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 93, 'Time (ms)': 9, 'Loss': 1.086525559425354, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 94, 'Time (ms)': 8, 'Loss': 1.097918152809143, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 95, 'Time (ms)': 8, 'Loss': 1.1197823286056519, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 96, 'Time (ms)': 8, 'Loss': 1.0923337936401367, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 97, 'Time (ms)': 8, 'Loss': 1.0661547183990479, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 98, 'Time (ms)': 8, 'Loss': 1.1001949310302734, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 99, 'Time (ms)': 8, 'Loss': 1.0935301780700684, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 100, 'Time (ms)': 8, 'Loss': 1.0898712873458862, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 101, 'Time (ms)': 8, 'Loss': 1.0677064657211304, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 102, 'Time (ms)': 8, 'Loss': 1.0919792652130127, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 103, 'Time (ms)': 8, 'Loss': 1.1055841445922852, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 104, 'Time (ms)': 8, 'Loss': 1.0817464590072632, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 105, 'Time (ms)': 8, 'Loss': 1.1014512777328491, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 106, 'Time (ms)': 8, 'Loss': 1.1018446683883667, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 107, 'Time (ms)': 8, 'Loss': 1.118908405303955, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 108, 'Time (ms)': 8, 'Loss': 1.0757696628570557, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 109, 'Time (ms)': 8, 'Loss': 1.0669054985046387, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 110, 'Time (ms)': 8, 'Loss': 1.0973926782608032, 'Learning rate': 0.001}
{'Epoch': 3, 'Step': 111, 'Time (ms)': 7, 'Loss': 1.0982065200805664, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 112, 'Time (ms)': 8, 'Loss': 1.0883883237838745, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 113, 'Time (ms)': 8, 'Loss': 1.0859498977661133, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 114, 'Time (ms)': 8, 'Loss': 1.0745662450790405, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 115, 'Time (ms)': 8, 'Loss': 1.1056879758834839, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 116, 'Time (ms)': 9, 'Loss': 1.0573089122772217, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 117, 'Time (ms)': 8, 'Loss': 1.0819196701049805, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 118, 'Time (ms)': 8, 'Loss': 1.0930529832839966, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 119, 'Time (ms)': 9, 'Loss': 1.0825786590576172, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 120, 'Time (ms)': 9, 'Loss': 1.0845983028411865, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 121, 'Time (ms)': 8, 'Loss': 1.075912356376648, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 122, 'Time (ms)': 8, 'Loss': 1.0842745304107666, 'Learning rate': 0.001}
{'Epoch': 4, 'Step': 123, 'Time (ms)': 9, 'Loss': 1.1129424571990967, 'Learning rate': 0.001}
