{'Epoch': 11, 'Step': 411, 'Time (ms)': 6660, 'Loss': 0.7409580945968628, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 412, 'Time (ms)': 9, 'Loss': 0.744184136390686, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 413, 'Time (ms)': 9, 'Loss': 0.7393145561218262, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 414, 'Time (ms)': 9, 'Loss': 0.7428951263427734, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 415, 'Time (ms)': 9, 'Loss': 0.7387828230857849, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 416, 'Time (ms)': 13, 'Loss': 0.7400631904602051, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 417, 'Time (ms)': 9, 'Loss': 0.7401421070098877, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 418, 'Time (ms)': 9, 'Loss': 0.7427173256874084, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 419, 'Time (ms)': 9, 'Loss': 0.7373329997062683, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 420, 'Time (ms)': 18, 'Loss': 0.7426146864891052, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 421, 'Time (ms)': 9, 'Loss': 0.7408787608146667, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 422, 'Time (ms)': 9, 'Loss': 0.7418556213378906, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 423, 'Time (ms)': 9, 'Loss': 0.7394161224365234, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 424, 'Time (ms)': 9, 'Loss': 0.7406287789344788, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 425, 'Time (ms)': 9, 'Loss': 0.7419499754905701, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 426, 'Time (ms)': 9, 'Loss': 0.7412014007568359, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 427, 'Time (ms)': 9, 'Loss': 0.7434442043304443, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 428, 'Time (ms)': 9, 'Loss': 0.741343080997467, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 429, 'Time (ms)': 9, 'Loss': 0.736977756023407, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 430, 'Time (ms)': 9, 'Loss': 0.739154040813446, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 431, 'Time (ms)': 9, 'Loss': 0.7430640459060669, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 432, 'Time (ms)': 9, 'Loss': 0.7431901097297668, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 433, 'Time (ms)': 9, 'Loss': 0.7440649271011353, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 434, 'Time (ms)': 9, 'Loss': 0.7426614761352539, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 435, 'Time (ms)': 9, 'Loss': 0.7412941455841064, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 436, 'Time (ms)': 8, 'Loss': 0.7420958876609802, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 437, 'Time (ms)': 9, 'Loss': 0.7436984181404114, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 438, 'Time (ms)': 9, 'Loss': 0.7436030507087708, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 439, 'Time (ms)': 9, 'Loss': 0.7402850985527039, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 440, 'Time (ms)': 9, 'Loss': 0.7406510710716248, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 441, 'Time (ms)': 9, 'Loss': 0.739870548248291, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 442, 'Time (ms)': 8, 'Loss': 0.7397933602333069, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 443, 'Time (ms)': 9, 'Loss': 0.7388511300086975, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 444, 'Time (ms)': 9, 'Loss': 0.742925763130188, 'Learning rate': 0.03}
{'Epoch': 11, 'Step': 445, 'Time (ms)': 8, 'Loss': 0.7376261949539185, 'Learning rate': 0.03}
