{'Epoch': 1, 'Step': 1, 'Time (ms)': 6175, 'Loss': 15.179461479187012, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 2, 'Time (ms)': 94, 'Loss': 121.86190032958984, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 3, 'Time (ms)': 94, 'Loss': 18.08378028869629, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 4, 'Time (ms)': 93, 'Loss': 52.595054626464844, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 5, 'Time (ms)': 94, 'Loss': 110.72157287597656, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 6, 'Time (ms)': 94, 'Loss': 98.72937774658203, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 7, 'Time (ms)': 94, 'Loss': 318.5893859863281, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 8, 'Time (ms)': 93, 'Loss': 496.9439392089844, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 9, 'Time (ms)': 94, 'Loss': 524.0963745117188, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 10, 'Time (ms)': 93, 'Loss': 423.16436767578125, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 11, 'Time (ms)': 93, 'Loss': 208.77989196777344, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 12, 'Time (ms)': 95, 'Loss': 606.0342407226562, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 13, 'Time (ms)': 94, 'Loss': 1403.0916748046875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 14, 'Time (ms)': 94, 'Loss': 847.235595703125, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 15, 'Time (ms)': 94, 'Loss': 694.3294067382812, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 16, 'Time (ms)': 94, 'Loss': 683.0220336914062, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 17, 'Time (ms)': 94, 'Loss': 895.7742919921875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 18, 'Time (ms)': 94, 'Loss': 1095.4091796875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 19, 'Time (ms)': 94, 'Loss': 1493.8499755859375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 20, 'Time (ms)': 94, 'Loss': 1815.073486328125, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 21, 'Time (ms)': 94, 'Loss': 1056.257568359375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 22, 'Time (ms)': 94, 'Loss': 977.9871215820312, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 23, 'Time (ms)': 93, 'Loss': 1362.5206298828125, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 24, 'Time (ms)': 94, 'Loss': 1595.257080078125, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 25, 'Time (ms)': 93, 'Loss': 1203.9566650390625, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 26, 'Time (ms)': 94, 'Loss': 928.4296264648438, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 27, 'Time (ms)': 93, 'Loss': 1020.9880981445312, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 28, 'Time (ms)': 94, 'Loss': 1001.4754028320312, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 29, 'Time (ms)': 94, 'Loss': 921.0074462890625, 'Learning rate': 0.03}
