{'Epoch': 1, 'Step': 1, 'Time (ms)': 8405, 'Loss': 0.1223975270986557, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 2, 'Time (ms)': 10, 'Loss': 0.1237545982003212, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 3, 'Time (ms)': 10, 'Loss': 0.12076200544834137, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 4, 'Time (ms)': 10, 'Loss': 0.12260666489601135, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 5, 'Time (ms)': 10, 'Loss': 0.1175302267074585, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 6, 'Time (ms)': 10, 'Loss': 0.12105511128902435, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 7, 'Time (ms)': 10, 'Loss': 0.1306067258119583, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 8, 'Time (ms)': 14, 'Loss': 0.1209101602435112, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 9, 'Time (ms)': 12, 'Loss': 0.12448403984308243, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 10, 'Time (ms)': 11, 'Loss': 0.1201879009604454, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 11, 'Time (ms)': 11, 'Loss': 0.11953488737344742, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 12, 'Time (ms)': 10, 'Loss': 0.11914496123790741, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 13, 'Time (ms)': 10, 'Loss': 0.12622658908367157, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 14, 'Time (ms)': 10, 'Loss': 0.1279514580965042, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 15, 'Time (ms)': 10, 'Loss': 0.11936923861503601, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 16, 'Time (ms)': 10, 'Loss': 0.1225636750459671, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 17, 'Time (ms)': 10, 'Loss': 0.121348075568676, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 18, 'Time (ms)': 10, 'Loss': 0.12219344824552536, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 19, 'Time (ms)': 10, 'Loss': 0.12952060997486115, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 20, 'Time (ms)': 9, 'Loss': 0.11880796402692795, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 21, 'Time (ms)': 3421, 'Loss': 0.12080948799848557, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 22, 'Time (ms)': 10, 'Loss': 0.1147315576672554, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 23, 'Time (ms)': 10, 'Loss': 0.11274407804012299, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 24, 'Time (ms)': 10, 'Loss': 0.11378148198127747, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 25, 'Time (ms)': 10, 'Loss': 0.11308560520410538, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 26, 'Time (ms)': 10, 'Loss': 0.11301594972610474, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 27, 'Time (ms)': 10, 'Loss': 0.11384345591068268, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 28, 'Time (ms)': 13, 'Loss': 0.11333604156970978, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 29, 'Time (ms)': 10, 'Loss': 0.11360101401805878, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 30, 'Time (ms)': 10, 'Loss': 0.11312845349311829, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 31, 'Time (ms)': 10, 'Loss': 0.11376125365495682, 'Learning rate': 0.03}
{'Epoch': 2, 'Step': 32, 'Time (ms)': 10, 'Loss': 0.11254014074802399, 'Learning rate': 0.03}
