{'Epoch': 1, 'Step': 1, 'Time (ms)': 6582, 'Loss': 13.990720748901367, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 2, 'Time (ms)': 8, 'Loss': 61.24000930786133, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 3, 'Time (ms)': 9, 'Loss': 15.068422317504883, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 4, 'Time (ms)': 9, 'Loss': 77.44148254394531, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 5, 'Time (ms)': 8, 'Loss': 41.9144287109375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 6, 'Time (ms)': 9, 'Loss': 150.277099609375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 7, 'Time (ms)': 8, 'Loss': 218.41363525390625, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 8, 'Time (ms)': 9, 'Loss': 314.6253967285156, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 9, 'Time (ms)': 8, 'Loss': 392.7303466796875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 10, 'Time (ms)': 8, 'Loss': 267.69329833984375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 11, 'Time (ms)': 8, 'Loss': 358.1937255859375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 12, 'Time (ms)': 9, 'Loss': 387.4188232421875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 13, 'Time (ms)': 9, 'Loss': 557.1851806640625, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 14, 'Time (ms)': 8, 'Loss': 546.3649291992188, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 15, 'Time (ms)': 8, 'Loss': 620.3031616210938, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 16, 'Time (ms)': 9, 'Loss': 620.31982421875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 17, 'Time (ms)': 8, 'Loss': 650.1387939453125, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 18, 'Time (ms)': 8, 'Loss': 671.1170654296875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 19, 'Time (ms)': 8, 'Loss': 770.5651245117188, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 20, 'Time (ms)': 9, 'Loss': 830.8843994140625, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 21, 'Time (ms)': 10, 'Loss': 821.0734252929688, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 22, 'Time (ms)': 9, 'Loss': 820.1478271484375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 23, 'Time (ms)': 8, 'Loss': 772.0364990234375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 24, 'Time (ms)': 8, 'Loss': 520.3480224609375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 25, 'Time (ms)': 9, 'Loss': 294.7036437988281, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 26, 'Time (ms)': 8, 'Loss': 318.40191650390625, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 27, 'Time (ms)': 9, 'Loss': 277.3896179199219, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 28, 'Time (ms)': 8, 'Loss': 293.77947998046875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 29, 'Time (ms)': 8, 'Loss': 263.94793701171875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 30, 'Time (ms)': 8, 'Loss': 263.385498046875, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 31, 'Time (ms)': 7, 'Loss': 293.28997802734375, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 32, 'Time (ms)': 8, 'Loss': 326.7135925292969, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 33, 'Time (ms)': 9, 'Loss': 250.12994384765625, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 34, 'Time (ms)': 9, 'Loss': 200.62181091308594, 'Learning rate': 0.03}
{'Epoch': 1, 'Step': 35, 'Time (ms)': 9, 'Loss': 191.3043212890625, 'Learning rate': 0.03}
